time,hr,hrv,spo2,respRate,n_valid_hr,steps,activeSeconds,batteryPercent,tempC_mean,stress_index,stress_index_smooth,state,state_label,hour_of_day,date
2026-07-06 01:30:00+00:00,59.333333333333336,57.833333333333336,94.0,111.5,6,0,0,82.5,34.28666666666667,0.47518518518518515,0.4468796296296297,calm,平静,9,2026-07-06
2026-07-06 02:00:00+00:00,58.8,58.6,96.5,122.0,5,8,14,80.5,34.239999999999995,0.4247777777777778,0.44938888888888895,calm,平静,10,2026-07-06
2026-07-06 02:30:00+00:00,59.166666666666664,59.666666666666664,94.5,121.5,6,0,0,78.5,34.20666666666666,0.457037037037037,0.45133333333333336,calm,平静,10,2026-07-06
2026-07-06 03:00:00+00:00,58.333333333333336,56.0,95.5,123.0,6,7,5,77.0,34.209999999999994,0.44833333333333336,0.43360185185185185,calm,平静,11,2026-07-06
2026-07-06 03:30:00+00:00,57.666666666666664,68.16666666666667,94.5,112.0,6,0,0,75.5,34.230000000000004,0.4042592592592592,0.43680555555555556,calm,平静,11,2026-07-06
2026-07-06 04:00:00+00:00,58.333333333333336,54.666666666666664,96.5,112.0,6,2,31,73.5,34.266666666666666,0.43759259259259264,0.4247685185185185,calm,平静,12,2026-07-06
2026-07-06 04:30:00+00:00,58.0,66.0,95.0,112.5,6,0,0,71.5,34.14666666666667,0.40888888888888897,0.4173148148148148,calm,平静,12,2026-07-06
2026-07-06 05:00:00+00:00,58.0,56.333333333333336,97.0,119.5,6,3,33,69.5,34.43,0.4185185185185185,0.41680555555555565,calm,平静,13,2026-07-06
2026-07-06 05:30:00+00:00,56.833333333333336,63.0,95.5,116.0,6,18,50,68.0,34.24666666666667,0.40222222222222226,0.41555555555555557,calm,平静,13,2026-07-06
2026-07-06 06:00:00+00:00,59.166666666666664,57.666666666666664,96.5,119.5,6,6,21,66.5,34.236666666666665,0.43259259259259264,0.42302777777777784,calm,平静,14,2026-07-06
2026-07-06 06:30:00+00:00,58.8,59.2,95.5,117.5,5,0,0,64.5,34.199999999999996,0.4387777777777778,0.4698796296296297,calm,平静,14,2026-07-06
2026-07-06 07:00:00+00:00,71.66666666666667,48.666666666666664,96.0,132.5,6,363,210,62.5,33.13666666666667,0.6059259259259261,0.5241851851851853,active,活跃/运动,15,2026-07-06
2026-07-06 07:30:00+00:00,71.66666666666667,40.0,97.5,124.0,6,82,20,60.5,33.21333333333334,0.6194444444444445,0.5815925925925927,stressed,压力偏高,15,2026-07-06
2026-07-06 08:00:00+00:00,73.0,39.0,96.0,125.5,6,52,54,59.0,33.08,0.6622222222222223,0.6328240740740741,stressed,压力偏高,16,2026-07-06
2026-07-06 08:30:00+00:00,75.5,43.166666666666664,97.5,127.0,6,85,115,57.5,33.21666666666667,0.6437037037037037,0.6356944444444445,stressed,压力偏高,16,2026-07-06
2026-07-06 09:00:00+00:00,75.66666666666667,53.833333333333336,96.33333333333333,123.33333333333333,6,383,274,55.5,33.150000000000006,0.6174074074074075,0.6309490740740741,active,活跃/运动,17,2026-07-06
2026-07-06 09:30:00+00:00,76.0,49.166666666666664,,,6,1412,904,53.5,33.17333333333334,0.600462962962963,0.6331712962962963,active,活跃/运动,17,2026-07-06
2026-07-06 10:00:00+00:00,78.33333333333333,49.0,96.0,126.0,6,81,78,51.5,33.28,0.6711111111111111,0.6425787037037037,stressed,压力偏高,18,2026-07-06
2026-07-06 10:30:00+00:00,78.6,39.8,98.0,127.33333333333333,5,60,56,50.0,33.16,0.6813333333333333,0.671699074074074,stressed,压力偏高,18,2026-07-06
2026-07-06 11:00:00+00:00,81.16666666666667,37.5,97.0,132.0,6,358,215,48.5,33.28,0.7338888888888889,0.6962592592592592,active,活跃/运动,19,2026-07-06
2026-07-06 11:30:00+00:00,79.66666666666667,40.166666666666664,97.5,131.5,6,345,132,46.5,33.16333333333334,0.6987037037037037,0.7264907407407407,active,活跃/运动,19,2026-07-06
2026-07-06 12:00:00+00:00,81.83333333333333,37.166666666666664,94.0,134.0,6,60,19,44.5,33.20666666666666,0.792037037037037,0.7376388888888888,stressed,压力偏高,20,2026-07-06
2026-07-06 12:30:00+00:00,81.83333333333333,42.666666666666664,96.5,133.0,6,55,66,42.5,33.236666666666665,0.7259259259259259,0.7332222222222222,stressed,压力偏高,20,2026-07-06
2026-07-06 13:00:00+00:00,81.2,42.8,96.66666666666667,128.0,5,1348,513,41.0,33.08,0.7162222222222221,0.7396111111111111,active,活跃/运动,21,2026-07-06
2026-07-06 13:30:00+00:00,81.0,48.666666666666664,94.5,117.0,6,56,77,39.5,33.343333333333334,0.7242592592592594,0.7244259259259259,stressed,压力偏高,21,2026-07-06
2026-07-06 14:00:00+00:00,81.83333333333333,43.333333333333336,96.0,127.5,6,39,128,37.5,33.026666666666664,0.7312962962962962,0.7334305555555556,stressed,压力偏高,22,2026-07-06
2026-07-06 14:30:00+00:00,82.25,43.0,94.5,119.5,4,260,128,35.5,33.21666666666667,0.7619444444444445,0.7361342592592592,stressed,压力偏高,22,2026-07-06
2026-07-06 15:00:00+00:00,83.0,43.166666666666664,97.0,116.0,6,82,96,33.5,33.20333333333333,0.727037037037037,0.7372916666666667,stressed,压力偏高,23,2026-07-06
2026-07-06 15:30:00+00:00,82.33333333333333,45.0,96.0,125.5,6,261,195,32.0,33.25,0.7288888888888888,0.7361342592592592,stressed,压力偏高,23,2026-07-06
2026-07-06 16:00:00+00:00,82.66666666666667,42.5,97.0,133.0,6,38,87,30.5,33.16333333333333,0.7266666666666668,0.7348611111111111,stressed,压力偏高,0,2026-07-07
2026-07-06 16:30:00+00:00,81.66666666666667,42.833333333333336,94.5,132.0,6,68,39,28.5,33.18333333333334,0.7568518518518519,0.72875,stressed,压力偏高,0,2026-07-07
2026-07-06 17:00:00+00:00,80.16666666666667,44.166666666666664,96.5,128.5,6,397,312,26.5,33.2,0.7025925925925927,0.727962962962963,active,活跃/运动,1,2026-07-07
2026-07-06 17:30:00+00:00,82.16666666666667,37.833333333333336,98.0,122.0,6,69,96,24.5,33.14333333333333,0.7257407407407408,0.7307870370370371,stressed,压力偏高,1,2026-07-07
2026-07-06 18:00:00+00:00,82.33333333333333,37.333333333333336,97.5,131.5,6,58,88,23.0,33.16333333333333,0.7379629629629629,0.7058333333333333,stressed,压力偏高,2,2026-07-07
2026-07-06 18:30:00+00:00,77.5,44.666666666666664,97.5,131.5,6,11,57,21.5,33.163333333333334,0.657037037037037,0.710074074074074,stressed,压力偏高,2,2026-07-07
2026-07-06 19:00:00+00:00,80.6,43.2,96.0,125.0,5,394,117,19.5,33.199999999999996,0.7195555555555554,0.7231759259259258,active,活跃/运动,3,2026-07-07
2026-07-06 19:30:00+00:00,82.33333333333333,37.666666666666664,95.0,124.0,6,277,310,17.5,33.14333333333333,0.7781481481481481,0.6931759259259259,active,活跃/运动,3,2026-07-07
2026-07-06 20:00:00+00:00,75.66666666666667,49.333333333333336,97.5,123.5,6,793,692,15.5,33.166666666666664,0.6179629629629629,0.6997962962962962,active,活跃/运动,4,2026-07-07
2026-07-06 20:30:00+00:00,78.16666666666667,45.833333333333336,96.0,123.0,6,75,57,15.0,33.14333333333333,0.6835185185185185,0.6721759259259259,stressed,压力偏高,4,2026-07-07
2026-07-06 21:00:00+00:00,73.16666666666667,51.333333333333336,96.0,128.5,6,264,193,15.0,33.20333333333333,0.6090740740740741,0.6451388888888889,stressed,压力偏高,5,2026-07-07
2026-07-06 21:30:00+00:00,76.33333333333333,41.0,97.0,126.0,6,358,334,15.0,33.16333333333334,0.6699999999999999,0.6363888888888889,active,活跃/运动,5,2026-07-07
2026-07-06 22:00:00+00:00,70.5,49.333333333333336,96.5,127.0,6,61,105,15.0,33.199999999999996,0.582962962962963,0.622175925925926,calm,平静,6,2026-07-07
2026-07-06 22:30:00+00:00,75.0,46.5,97.33333333333333,127.0,6,65,130,15.0,33.17333333333333,0.6266666666666667,0.5835185185185185,stressed,压力偏高,6,2026-07-07
2026-07-06 23:00:00+00:00,58.333333333333336,56.5,95.0,128.0,6,0,0,15.0,34.14,0.45444444444444443,0.5272685185185185,calm,平静,7,2026-07-07
2026-07-06 23:30:00+00:00,55.666666666666664,54.5,94.5,114.5,6,0,0,15.0,34.30666666666666,0.44500000000000006,0.4858333333333334,calm,平静,7,2026-07-07
2026-07-07 00:00:00+00:00,57.6,57.6,96.5,110.0,5,0,0,15.0,34.3,0.41722222222222227,0.42861111111111116,calm,平静,8,2026-07-07
2026-07-07 00:30:00+00:00,57.333333333333336,67.0,95.0,122.5,6,0,0,15.0,34.12333333333333,0.3977777777777778,0.4247685185185186,calm,平静,8,2026-07-07
2026-07-07 01:00:00+00:00,58.5,60.333333333333336,95.0,112.5,6,0,0,15.0,34.300000000000004,0.43907407407407406,0.4178518518518518,calm,平静,9,2026-07-07
2026-07-07 01:30:00+00:00,57.6,63.2,95.0,117.0,5,10,3,15.0,34.17,0.41733333333333333,0.41488888888888886,calm,平静,9,2026-07-07
2026-07-07 02:00:00+00:00,57.666666666666664,64.16666666666667,95.5,117.5,6,0,0,15.0,34.18333333333334,0.4053703703703704,0.42044444444444445,calm,平静,10,2026-07-07
2026-07-07 02:30:00+00:00,57.4,58.4,96.0,118.0,5,0,0,15.0,34.24,0.42000000000000004,0.418175925925926,calm,平静,10,2026-07-07
2026-07-07 03:00:00+00:00,58.333333333333336,62.0,95.0,119.5,6,0,0,15.0,34.166666666666664,0.43000000000000005,0.42083333333333334,calm,平静,11,2026-07-07
2026-07-07 03:30:00+00:00,58.0,52.333333333333336,97.5,116.0,6,0,0,15.0,34.14666666666666,0.427962962962963,0.43074074074074076,calm,平静,11,2026-07-07
2026-07-07 04:00:00+00:00,57.166666666666664,56.0,95.0,116.0,6,0,0,15.0,34.20666666666667,0.44499999999999995,0.4433796296296296,calm,平静,12,2026-07-07
2026-07-07 04:30:00+00:00,58.5,57.0,94.0,121.0,6,8,25,15.0,34.31,0.4705555555555555,0.4418055555555555,calm,平静,12,2026-07-07
2026-07-07 05:00:00+00:00,58.666666666666664,64.16666666666667,95.0,113.0,6,2,30,15.0,34.236666666666665,0.4237037037037037,0.44925925925925925,calm,平静,13,2026-07-07
2026-07-07 05:30:00+00:00,58.0,55.0,95.0,116.5,6,4,11,15.0,34.083333333333336,0.45777777777777784,0.4527314814814815,calm,平静,13,2026-07-07
2026-07-07 06:00:00+00:00,58.166666666666664,57.0,94.5,119.5,6,20,48,15.0,34.13333333333334,0.4588888888888889,0.45861111111111114,calm,平静,14,2026-07-07
2026-07-07 06:30:00+00:00,58.333333333333336,51.333333333333336,93.0,124.5,6,0,0,15.0,34.07666666666667,0.4940740740740741,0.4980555555555556,calm,平静,14,2026-07-07
2026-07-07 07:00:00+00:00,70.5,49.666666666666664,96.5,126.0,6,50,59,15.0,33.24666666666667,0.5814814814814816,0.5305555555555557,calm,平静,15,2026-07-07
2026-07-07 07:30:00+00:00,70.4,42.4,98.0,131.0,5,106,105,15.0,33.266666666666666,0.5877777777777778,0.5671296296296298,calm,平静,15,2026-07-07
2026-07-07 08:00:00+00:00,72.66666666666667,47.333333333333336,97.0,137.0,6,27,97,15.0,33.11666666666666,0.6051851851851853,0.6006018518518519,stressed,压力偏高,16,2026-07-07
2026-07-07 08:30:00+00:00,73.16666666666667,43.333333333333336,97.0,127.0,6,68,20,15.0,33.10666666666667,0.6279629629629631,0.6207870370370372,stressed,压力偏高,16,2026-07-07
2026-07-07 09:00:00+00:00,74.0,45.0,95.0,124.0,6,321,194,15.0,33.18666666666667,0.6622222222222223,0.6393981481481482,active,活跃/运动,17,2026-07-07
2026-07-07 09:30:00+00:00,76.66666666666667,43.5,97.0,129.0,6,147,117,15.0,33.153333333333336,0.6622222222222223,0.6557407407407407,stressed,压力偏高,17,2026-07-07
2026-07-07 10:00:00+00:00,77.0,40.5,97.5,127.0,6,16,123,15.0,33.26,0.6705555555555556,0.6701388888888888,stressed,压力偏高,18,2026-07-07
2026-07-07 10:30:00+00:00,77.33333333333333,43.5,96.0,126.5,6,825,857,15.0,33.11333333333333,0.6855555555555555,0.6959722222222222,active,活跃/运动,18,2026-07-07
2026-07-07 11:00:00+00:00,82.83333333333333,36.0,96.5,132.0,6,145,135,15.0,33.21333333333333,0.7655555555555554,0.7128703703703703,stressed,压力偏高,19,2026-07-07
2026-07-07 11:30:00+00:00,82.0,42.166666666666664,96.5,128.5,6,43,79,15.0,33.233333333333334,0.7298148148148148,0.7224999999999999,stressed,压力偏高,19,2026-07-07
2026-07-07 12:00:00+00:00,79.16666666666667,42.333333333333336,96.0,117.5,6,198,298,15.0,33.28333333333333,0.7090740740740741,0.7627777777777778,stressed,压力偏高,20,2026-07-07
2026-07-07 12:30:00+00:00,89.0,33.5,96.0,132.0,6,242,261,15.0,33.19,0.8466666666666667,0.7423333333333333,stressed,压力偏高,20,2026-07-07
2026-07-07 13:00:00+00:00,79.4,44.8,97.0,128.0,5,64,65,15.0,33.26333333333333,0.6837777777777779,0.7408981481481481,stressed,压力偏高,21,2026-07-07
2026-07-07 13:30:00+00:00,81.66666666666667,40.833333333333336,97.0,125.0,6,88,95,15.0,33.23,0.7240740740740742,0.7540462962962964,stressed,压力偏高,21,2026-07-07
2026-07-07 14:00:00+00:00,84.16666666666667,38.0,97.0,128.5,6,55,32,15.0,33.3,0.7616666666666668,0.7306851851851853,stressed,压力偏高,22,2026-07-07
2026-07-07 14:30:00+00:00,83.4,43.8,95.5,126.5,5,81,102,15.0,33.10333333333334,0.7532222222222223,0.7391851851851854,stressed,压力偏高,22,2026-07-07
2026-07-07 15:00:00+00:00,82.0,43.0,97.0,131.0,5,84,152,15.0,33.14666666666667,0.7177777777777778,0.7401666666666669,stressed,压力偏高,23,2026-07-07
2026-07-07 15:30:00+00:00,85.2,40.4,99.0,121.0,5,1465,1132,15.0,33.2,0.7280000000000001,0.7535000000000002,active,活跃/运动,23,2026-07-07
2026-07-07 16:00:00+00:00,87.83333333333333,38.0,96.0,127.0,6,85,134,15.0,33.236666666666665,0.8150000000000001,0.7392222222222223,stressed,压力偏高,0,2026-07-08
2026-07-07 16:30:00+00:00,79.5,46.0,96.0,123.5,6,394,435,15.0,33.19333333333333,0.6961111111111111,0.7394166666666666,active,活跃/运动,0,2026-07-08
2026-07-07 17:00:00+00:00,80.8,42.0,96.5,122.5,5,75,73,15.0,33.29,0.7185555555555555,0.741212962962963,stressed,压力偏高,1,2026-07-08
2026-07-07 17:30:00+00:00,81.5,39.833333333333336,96.5,125.0,6,365,110,15.0,33.19,0.7351851851851853,0.7184351851851851,active,活跃/运动,1,2026-07-08
2026-07-07 18:00:00+00:00,79.5,36.0,97.0,127.5,6,454,327,15.0,33.239999999999995,0.7238888888888889,0.7157685185185185,active,活跃/运动,2,2026-07-08
2026-07-07 18:30:00+00:00,76.0,42.4,95.5,130.0,5,1659,848,15.0,33.08,0.6854444444444444,0.7120555555555556,active,活跃/运动,2,2026-07-08
2026-07-07 19:00:00+00:00,79.66666666666667,44.666666666666664,96.0,130.5,6,411,137,15.0,33.153333333333336,0.7037037037037037,0.713212962962963,active,活跃/运动,3,2026-07-08
2026-07-07 19:30:00+00:00,79.16666666666667,39.166666666666664,95.0,128.5,6,667,795,15.0,33.096666666666664,0.7398148148148149,0.7096543209876544,active,活跃/运动,3,2026-07-08
2026-07-07 20:00:00+00:00,,,,,0,0,0,60.0,24.046666666666667,,0.7217592592592592,unknown,数据不足,4,2026-07-08
2026-07-07 20:30:00+00:00,,,,,0,0,0,100.0,24.009999999999998,,0.6911111111111112,unknown,数据不足,4,2026-07-08
2026-07-07 21:00:00+00:00,75.0,49.833333333333336,95.5,131.0,6,69,124,98.5,33.220000000000006,0.6424074074074074,0.6313888888888889,stressed,压力偏高,5,2026-07-08
2026-07-07 21:30:00+00:00,72.5,49.166666666666664,95.5,131.0,6,98,92,96.5,33.14999999999999,0.6203703703703703,0.6619259259259259,stressed,压力偏高,5,2026-07-08
2026-07-07 22:00:00+00:00,77.8,38.0,95.5,120.0,5,49,58,95.0,33.34,0.723,0.649962962962963,stressed,压力偏高,6,2026-07-08
2026-07-07 22:30:00+00:00,71.0,45.333333333333336,96.0,121.33333333333333,6,360,339,93.5,33.18000000000001,0.6140740740740741,0.5983425925925926,active,活跃/运动,6,2026-07-08
2026-07-07 23:00:00+00:00,56.5,54.666666666666664,95.5,118.0,6,10,24,91.5,34.230000000000004,0.43592592592592594,0.5663518518518519,calm,平静,7,2026-07-08
2026-07-07 23:30:00+00:00,58.833333333333336,52.833333333333336,93.0,122.5,6,11,21,89.5,34.21,0.4924074074074074,0.48685185185185187,calm,平静,7,2026-07-08
2026-07-08 00:00:00+00:00,57.166666666666664,65.0,95.0,112.0,6,7,26,87.5,34.27333333333334,0.405,0.4575,calm,平静,8,2026-07-08
2026-07-08 00:30:00+00:00,57.333333333333336,48.5,93.5,123.0,6,0,0,86.0,34.126666666666665,0.4966666666666667,0.4553240740740741,calm,平静,8,2026-07-08
2026-07-08 01:00:00+00:00,58.5,59.25,96.0,119.5,4,11,28,84.5,34.14666666666666,0.42722222222222217,0.4370277777777778,calm,平静,9,2026-07-08
2026-07-08 01:30:00+00:00,59.0,67.8,94.5,115.0,5,0,0,82.5,34.10333333333334,0.4192222222222223,0.4361481481481482,calm,平静,9,2026-07-08
2026-07-08 02:00:00+00:00,57.166666666666664,60.166666666666664,96.5,115.0,6,7,35,80.5,34.10666666666667,0.40148148148148155,0.42633333333333334,calm,平静,10,2026-07-08
2026-07-08 02:30:00+00:00,58.0,58.833333333333336,93.0,108.0,6,6,31,78.5,34.24666666666667,0.4574074074074074,0.42619444444444443,calm,平静,10,2026-07-08
2026-07-08 03:00:00+00:00,59.0,60.5,96.0,122.0,6,7,7,77.0,34.256666666666675,0.42666666666666664,0.42800925925925926,calm,平静,11,2026-07-08
2026-07-08 03:30:00+00:00,58.5,55.666666666666664,97.0,116.0,6,0,0,75.5,34.21333333333333,0.42648148148148146,0.4353703703703704,calm,平静,11,2026-07-08
2026-07-08 04:00:00+00:00,58.5,54.666666666666664,97.0,122.5,6,6,38,73.5,34.17,0.43092592592592593,0.4169907407407407,calm,平静,12,2026-07-08
2026-07-08 04:30:00+00:00,57.333333333333336,64.5,96.5,117.5,6,8,19,71.5,34.223333333333336,0.38388888888888895,0.4253703703703704,calm,平静,12,2026-07-08
2026-07-08 05:00:00+00:00,57.833333333333336,57.833333333333336,94.0,124.5,6,9,34,69.5,34.18333333333333,0.46018518518518525,0.428888888888889,calm,平静,13,2026-07-08
2026-07-08 05:30:00+00:00,59.0,63.0,94.5,117.5,6,0,0,68.0,34.19333333333333,0.4405555555555556,0.4246296296296297,calm,平静,13,2026-07-08
2026-07-08 06:00:00+00:00,57.0,57.0,96.5,109.5,6,0,0,66.5,34.16,0.413888888888889,0.4478703703703705,calm,平静,14,2026-07-08
2026-07-08 06:30:00+00:00,59.833333333333336,54.833333333333336,95.0,119.5,6,0,0,64.5,34.14333333333333,0.47685185185185186,0.5010185185185185,calm,平静,14,2026-07-08
2026-07-08 07:00:00+00:00,75.16666666666667,41.5,96.0,122.5,6,61,36,62.5,33.123333333333335,0.6727777777777778,0.5581481481481482,stressed,压力偏高,15,2026-07-08
2026-07-08 07:30:00+00:00,75.16666666666667,42.333333333333336,96.0,123.5,6,97,75,60.5,33.233333333333334,0.669074074074074,0.6256481481481482,stressed,压力偏高,15,2026-07-08
2026-07-08 08:00:00+00:00,77.5,40.5,97.0,131.0,6,1009,1093,59.0,33.166666666666664,0.683888888888889,0.6598611111111111,active,活跃/运动,16,2026-07-08
2026-07-08 08:30:00+00:00,73.5,49.166666666666664,96.5,127.5,6,788,517,57.5,33.22666666666667,0.6137037037037038,0.6447685185185186,active,活跃/运动,16,2026-07-08
2026-07-08 09:00:00+00:00,74.5,49.833333333333336,97.0,116.0,6,203,289,55.5,33.17333333333333,0.6124074074074074,0.6363541666666667,stressed,压力偏高,17,2026-07-08
2026-07-08 09:30:00+00:00,77.16666666666667,45.5,,,6,67,101,53.5,33.230000000000004,0.6354166666666667,0.6407986111111112,stressed,压力偏高,17,2026-07-08
2026-07-08 10:00:00+00:00,79.16666666666667,44.0,96.0,124.5,6,23,107,51.5,33.16333333333334,0.7016666666666668,0.6504282407407408,stressed,压力偏高,18,2026-07-08
2026-07-08 10:30:00+00:00,77.33333333333333,43.5,98.0,121.0,6,86,64,50.0,33.20666666666666,0.6522222222222221,0.6632523148148148,stressed,压力偏高,18,2026-07-08
2026-07-08 11:00:00+00:00,75.33333333333333,47.666666666666664,95.0,117.5,6,47,140,48.5,33.19,0.6637037037037037,0.6881018518518519,stressed,压力偏高,19,2026-07-08
2026-07-08 11:30:00+00:00,81.33333333333333,37.666666666666664,97.0,128.0,6,92,26,46.5,33.156666666666666,0.7348148148148148,0.6893055555555556,stressed,压力偏高,19,2026-07-08
2026-07-08 12:00:00+00:00,79.16666666666667,39.166666666666664,97.0,131.0,6,8,91,44.5,33.19333333333333,0.7064814814814816,0.7063888888888888,stressed,压力偏高,20,2026-07-08
2026-07-08 12:30:00+00:00,81.5,45.0,96.0,133.5,6,166,271,42.5,33.263333333333335,0.7205555555555555,0.7091203703703703,stressed,压力偏高,20,2026-07-08
2026-07-08 13:00:00+00:00,81.16666666666667,43.333333333333336,99.0,125.0,6,637,404,41.0,33.166666666666664,0.6746296296296296,0.7088425925925925,active,活跃/运动,21,2026-07-08
2026-07-08 13:30:00+00:00,82.0,43.166666666666664,96.0,132.5,6,369,169,39.5,33.24666666666667,0.7337037037037037,0.7006018518518519,active,活跃/运动,21,2026-07-08
2026-07-08 14:00:00+00:00,80.83333333333333,50.333333333333336,97.0,132.5,6,35,120,37.5,33.153333333333336,0.6735185185185185,0.708425925925926,stressed,压力偏高,22,2026-07-08
2026-07-08 14:30:00+00:00,82.0,42.833333333333336,95.0,124.0,6,109,125,35.5,33.22333333333333,0.7518518518518519,0.708587962962963,stressed,压力偏高,22,2026-07-08
2026-07-08 15:00:00+00:00,80.75,46.0,98.0,130.0,4,503,449,33.5,33.24333333333333,0.6752777777777778,0.7034490740740742,active,活跃/运动,23,2026-07-08
2026-07-08 15:30:00+00:00,80.5,40.666666666666664,97.0,131.0,6,64,89,32.0,33.18666666666665,0.7131481481481482,0.7084861111111111,stressed,压力偏高,23,2026-07-08
2026-07-08 16:00:00+00:00,79.2,44.0,96.5,131.0,5,58,99,30.5,33.20333333333333,0.6936666666666668,0.7121435185185185,stressed,压力偏高,0,2026-07-09
2026-07-08 16:30:00+00:00,81.5,34.666666666666664,96.0,127.5,6,98,106,28.5,33.10666666666667,0.7664814814814814,0.7273981481481482,stressed,压力偏高,0,2026-07-09
2026-07-08 17:00:00+00:00,82.5,41.833333333333336,96.5,137.5,6,11,50,26.5,33.400000000000006,0.7362962962962963,0.7246203703703704,stressed,压力偏高,1,2026-07-09
2026-07-08 17:30:00+00:00,80.66666666666667,41.666666666666664,97.5,128.5,6,389,280,24.5,33.13333333333333,0.7020370370370371,0.7460185185185185,active,活跃/运动,1,2026-07-09
2026-07-08 18:00:00+00:00,83.83333333333333,35.166666666666664,96.5,124.5,6,99,63,23.0,33.22333333333333,0.7792592592592592,0.7429629629629629,stressed,压力偏高,2,2026-07-09
2026-07-08 18:30:00+00:00,82.5,39.666666666666664,96.0,121.0,6,54,102,21.5,33.21666666666667,0.7542592592592593,0.7211574074074074,stressed,压力偏高,2,2026-07-09
2026-07-08 19:00:00+00:00,76.5,42.333333333333336,98.0,129.0,6,371,337,19.5,33.233333333333334,0.649074074074074,0.7073148148148147,active,活跃/运动,3,2026-07-09
2026-07-08 19:30:00+00:00,76.66666666666667,47.0,97.0,127.0,6,270,227,17.5,33.11333333333333,0.6466666666666667,0.6605555555555556,stressed,压力偏高,3,2026-07-09
2026-07-08 20:00:00+00:00,74.5,52.5,97.5,126.0,6,446,414,15.5,33.18,0.5922222222222222,0.6444351851851853,active,活跃/运动,4,2026-07-09
2026-07-08 20:30:00+00:00,76.4,39.2,96.33333333333333,127.66666666666667,5,1329,832,15.0,33.16333333333333,0.6897777777777779,0.6552685185185185,active,活跃/运动,4,2026-07-09
2026-07-08 21:00:00+00:00,81.5,43.833333333333336,98.0,125.0,6,295,293,15.0,33.286666666666676,0.6924074074074074,0.6370740740740741,stressed,压力偏高,5,2026-07-09
2026-07-08 21:30:00+00:00,70.5,49.5,97.0,135.0,6,422,127,15.0,33.29333333333334,0.5738888888888889,0.6402222222222222,active,活跃/运动,5,2026-07-09
2026-07-08 22:00:00+00:00,71.33333333333333,48.166666666666664,96.0,126.5,6,210,271,15.0,33.193333333333335,0.6048148148148148,0.6449537037037036,stressed,压力偏高,6,2026-07-09
2026-07-08 22:30:00+00:00,76.16666666666667,35.666666666666664,96.0,126.0,6,55,68,15.0,33.269999999999996,0.7087037037037037,0.5788425925925926,stressed,压力偏高,6,2026-07-09
2026-07-08 23:00:00+00:00,57.333333333333336,58.333333333333336,95.5,117.5,6,0,0,15.0,34.156666666666666,0.427962962962963,0.5486111111111112,calm,平静,7,2026-07-09
2026-07-08 23:30:00+00:00,57.333333333333336,58.333333333333336,94.0,118.0,6,2,21,15.0,34.17333333333333,0.452962962962963,0.5021296296296296,calm,平静,7,2026-07-09
2026-07-09 00:00:00+00:00,57.5,57.0,96.5,120.5,6,8,2,15.0,34.13,0.418888888888889,0.43152777777777784,calm,平静,8,2026-07-09
2026-07-09 00:30:00+00:00,57.333333333333336,64.33333333333333,92.0,122.5,6,0,0,15.0,34.236666666666665,0.4262962962962964,0.43953703703703706,calm,平静,8,2026-07-09
2026-07-09 01:00:00+00:00,58.0,54.5,95.0,109.5,6,0,0,15.0,34.18666666666667,0.4600000000000001,0.4377777777777778,calm,平静,9,2026-07-09
2026-07-09 01:30:00+00:00,58.666666666666664,59.166666666666664,95.0,124.5,6,0,0,15.0,34.233333333333334,0.44592592592592595,0.4468055555555556,calm,平静,9,2026-07-09
2026-07-09 02:00:00+00:00,58.4,58.4,94.5,116.0,5,0,0,15.0,34.26,0.45500000000000007,0.4518518518518519,calm,平静,10,2026-07-09
2026-07-09 02:30:00+00:00,58.666666666666664,57.166666666666664,95.5,121.0,6,8,26,15.0,34.10333333333333,0.4464814814814815,0.4385648148148148,calm,平静,10,2026-07-09
2026-07-09 03:00:00+00:00,58.0,60.833333333333336,96.5,120.0,6,8,10,15.0,34.28666666666666,0.4068518518518519,0.4307870370370371,calm,平静,11,2026-07-09
2026-07-09 03:30:00+00:00,57.333333333333336,63.166666666666664,95.0,117.5,6,6,40,15.0,34.14666666666667,0.41481481481481486,0.4318518518518519,calm,平静,11,2026-07-09
2026-07-09 04:00:00+00:00,57.666666666666664,57.666666666666664,93.5,121.0,6,0,0,15.0,34.16,0.45925925925925926,0.43615740740740744,calm,平静,12,2026-07-09
2026-07-09 04:30:00+00:00,59.0,59.666666666666664,93.5,115.0,6,0,0,15.0,34.18666666666667,0.46370370370370373,0.4451851851851852,calm,平静,12,2026-07-09
2026-07-09 05:00:00+00:00,58.333333333333336,62.833333333333336,94.0,116.5,6,7,33,15.0,34.36,0.442962962962963,0.4479166666666667,calm,平静,13,2026-07-09
2026-07-09 05:30:00+00:00,58.666666666666664,61.833333333333336,95.5,116.5,6,2,39,15.0,34.15,0.42574074074074075,0.4338425925925926,calm,平静,13,2026-07-09
2026-07-09 06:00:00+00:00,56.833333333333336,62.833333333333336,95.5,115.5,6,3,33,15.0,34.22666666666666,0.40296296296296297,0.4220555555555556,calm,平静,14,2026-07-09
2026-07-09 06:30:00+00:00,57.4,64.8,94.5,125.5,5,0,0,15.0,34.209999999999994,0.41655555555555557,0.4640925925925926,calm,平静,14,2026-07-09
2026-07-09 07:00:00+00:00,73.8,44.8,98.0,134.0,5,454,348,15.0,33.19333333333333,0.611111111111111,0.5203518518518518,active,活跃/运动,15,2026-07-09
